make,model,release_date,transmission_type,size,style,price,isDeleted
Nissan,Rogue Select,2014,AUTOMATIC,Midsize,4dr SUV,21500,FALSE
Nissan,Rogue Select,2015,AUTOMATIC,Midsize,4dr SUV,21500,FALSE
Nissan,Rogue Select,2015,AUTOMATIC,Midsize,4dr SUV,20150,FALSE
Nissan,Rogue,2015,AUTOMATIC,Midsize,4dr SUV,24140,FALSE
Nissan,Rogue,2015,AUTOMATIC,Midsize,4dr SUV,29630,FALSE
Nissan,Rogue,2015,AUTOMATIC,Midsize,4dr SUV,24390,FALSE
Nissan,Rogue,2015,AUTOMATIC,Midsize,4dr SUV,28280,FALSE
Nissan,Rogue,2015,AUTOMATIC,Midsize,4dr SUV,24490,FALSE
Nissan,Rogue,2015,AUTOMATIC,Midsize,4dr SUV,22790,FALSE
Nissan,Rogue,2015,AUTOMATIC,Midsize,4dr SUV,25840,FALSE
Nissan,Rogue,2015,AUTOMATIC,Midsize,4dr SUV,23040,FALSE
Nissan,Rogue,2016,AUTOMATIC,Midsize,4dr SUV,30080,FALSE
Nissan,Rogue,2016,AUTOMATIC,Midsize,4dr SUV,24680,FALSE
Nissan,Rogue,2016,AUTOMATIC,Midsize,4dr SUV,26130,FALSE
Nissan,Rogue,2016,AUTOMATIC,Midsize,4dr SUV,28730,FALSE
Nissan,Rogue,2016,AUTOMATIC,Midsize,4dr SUV,24780,FALSE
Nissan,Rogue,2016,AUTOMATIC,Midsize,4dr SUV,23330,FALSE
Nissan,Rogue,2017,AUTOMATIC,Midsize,4dr SUV,23820,FALSE
Nissan,Rogue,2017,AUTOMATIC,Midsize,4dr SUV,26590,FALSE
Nissan,Rogue,2017,AUTOMATIC,Midsize,4dr SUV,25240,FALSE
Nissan,Rogue,2017,AUTOMATIC,Midsize,4dr SUV,25170,FALSE
Nissan,Rogue,2017,AUTOMATIC,Midsize,4dr SUV,31310,FALSE
Nissan,Rogue,2017,AUTOMATIC,Midsize,4dr SUV,29960,FALSE
Kia,Rondo,2007,AUTOMATIC,Compact,Wagon,19195,FALSE
Kia,Rondo,2007,AUTOMATIC,Compact,Wagon,20195,FALSE
Kia,Rondo,2007,AUTOMATIC,Compact,Wagon,16395,FALSE
Kia,Rondo,2007,AUTOMATIC,Compact,Wagon,18895,FALSE
Kia,Rondo,2007,AUTOMATIC,Compact,Wagon,17895,FALSE
Kia,Rondo,2008,AUTOMATIC,Compact,Wagon,16395,FALSE
Kia,Rondo,2008,AUTOMATIC,Compact,Wagon,18895,FALSE
Kia,Rondo,2008,AUTOMATIC,Compact,Wagon,19195,FALSE
Kia,Rondo,2008,AUTOMATIC,Compact,Wagon,20195,FALSE
Kia,Rondo,2008,AUTOMATIC,Compact,Wagon,17895,FALSE
Kia,Rondo,2009,AUTOMATIC,Compact,Wagon,19495,FALSE
Kia,Rondo,2009,AUTOMATIC,Compact,Wagon,21295,FALSE
Kia,Rondo,2009,AUTOMATIC,Compact,Wagon,22295,FALSE
Kia,Rondo,2009,AUTOMATIC,Compact,Wagon,18495,FALSE
Kia,Rondo,2009,AUTOMATIC,Compact,Wagon,17495,FALSE
Volkswagen,Routan,2010,AUTOMATIC,Midsize,Passenger Minivan,33600,FALSE
Volkswagen,Routan,2010,AUTOMATIC,Midsize,Passenger Minivan,42500,FALSE
Volkswagen,Routan,2010,AUTOMATIC,Midsize,Passenger Minivan,38600,FALSE
Volkswagen,Routan,2010,AUTOMATIC,Midsize,Passenger Minivan,25900,FALSE
Volkswagen,Routan,2010,AUTOMATIC,Midsize,Passenger Minivan,30600,FALSE
Volkswagen,Routan,2010,AUTOMATIC,Midsize,Passenger Minivan,32600,FALSE
Volkswagen,Routan,2010,AUTOMATIC,Midsize,Passenger Minivan,38600,FALSE
Volkswagen,Routan,2010,AUTOMATIC,Midsize,Passenger Minivan,36600,FALSE
Volkswagen,Routan,2010,AUTOMATIC,Midsize,Passenger Minivan,42500,FALSE
Volkswagen,Routan,2010,AUTOMATIC,Midsize,Passenger Minivan,36600,FALSE
Volkswagen,Routan,2011,AUTOMATIC,Midsize,Passenger Minivan,43240,FALSE
Volkswagen,Routan,2011,AUTOMATIC,Midsize,Passenger Minivan,34750,FALSE
Volkswagen,Routan,2011,AUTOMATIC,Midsize,Passenger Minivan,37390,FALSE
Volkswagen,Routan,2011,AUTOMATIC,Midsize,Passenger Minivan,33790,FALSE
Volkswagen,Routan,2011,AUTOMATIC,Midsize,Passenger Minivan,26930,FALSE
Volkswagen,Routan,2011,AUTOMATIC,Midsize,Passenger Minivan,39390,FALSE
Volkswagen,Routan,2011,AUTOMATIC,Midsize,Passenger Minivan,31770,FALSE
Volkswagen,Routan,2012,AUTOMATIC,Midsize,Passenger Minivan,34490,FALSE
Volkswagen,Routan,2012,AUTOMATIC,Midsize,Passenger Minivan,39890,FALSE
Volkswagen,Routan,2012,AUTOMATIC,Midsize,Passenger Minivan,32010,FALSE
Volkswagen,Routan,2012,AUTOMATIC,Midsize,Passenger Minivan,33490,FALSE
Volkswagen,Routan,2012,AUTOMATIC,Midsize,Passenger Minivan,37890,FALSE
Volkswagen,Routan,2012,AUTOMATIC,Midsize,Passenger Minivan,44280,FALSE
Volkswagen,Routan,2012,AUTOMATIC,Midsize,Passenger Minivan,27020,FALSE
Audi,RS 4,2007,MANUAL,Compact,Sedan,66000,FALSE
Audi,RS 4,2008,MANUAL,Compact,Convertible,81900,FALSE
Audi,RS 4,2008,MANUAL,Compact,Sedan,66910,FALSE
Audi,RS 5,2013,AUTOMATED_MANUAL,Midsize,Convertible,77900,FALSE
Audi,RS 5,2013,AUTOMATED_MANUAL,Midsize,Coupe,68900,FALSE
Audi,RS 5,2014,AUTOMATED_MANUAL,Midsize,Coupe,69600,FALSE
Audi,RS 5,2014,AUTOMATED_MANUAL,Midsize,Convertible,77900,FALSE
Audi,RS 5,2015,AUTOMATED_MANUAL,Midsize,Convertible,79200,FALSE
Audi,RS 5,2015,AUTOMATED_MANUAL,Midsize,Coupe,70900,FALSE
Audi,RS 6,2003,AUTOMATIC,Midsize,Sedan,82700,FALSE
Audi,RS 7,2015,AUTOMATIC,Large,Sedan,106500,FALSE
Audi,RS 7,2016,AUTOMATIC,Large,Sedan,108900,FALSE
Audi,RS 7,2017,AUTOMATIC,Large,Sedan,110700,FALSE
Acura,RSX,2004,MANUAL,Compact,2dr Hatchback,21100,FALSE
Acura,RSX,2004,MANUAL,Compact,2dr Hatchback,20025,FALSE
Acura,RSX,2004,AUTOMATIC,Compact,2dr Hatchback,22000,FALSE
Acura,RSX,2004,AUTOMATIC,Compact,2dr Hatchback,20925,FALSE
Acura,RSX,2004,MANUAL,Compact,2dr Hatchback,23320,FALSE
Acura,RSX,2005,MANUAL,Compact,2dr Hatchback,20275,FALSE
Acura,RSX,2005,AUTOMATIC,Compact,2dr Hatchback,22250,FALSE
Acura,RSX,2005,AUTOMATIC,Compact,2dr Hatchback,21175,FALSE
Acura,RSX,2005,MANUAL,Compact,2dr Hatchback,21350,FALSE
Acura,RSX,2005,MANUAL,Compact,2dr Hatchback,23670,FALSE
Acura,RSX,2006,MANUAL,Compact,2dr Hatchback,20325,FALSE
Acura,RSX,2006,MANUAL,Compact,2dr Hatchback,21475,FALSE
Acura,RSX,2006,MANUAL,Compact,2dr Hatchback,23845,FALSE
Acura,RSX,2006,AUTOMATIC,Compact,2dr Hatchback,21225,FALSE
Acura,RSX,2006,AUTOMATIC,Compact,2dr Hatchback,22375,FALSE
Lexus,RX 300,2001,AUTOMATIC,Midsize,4dr SUV,33955,FALSE
Lexus,RX 300,2001,AUTOMATIC,Midsize,4dr SUV,35705,FALSE
Lexus,RX 300,2002,AUTOMATIC,Midsize,4dr SUV,35705,FALSE
Lexus,RX 300,2002,AUTOMATIC,Midsize,4dr SUV,33955,FALSE
Lexus,RX 300,2003,AUTOMATIC,Midsize,4dr SUV,36925,FALSE
Lexus,RX 300,2003,AUTOMATIC,Midsize,4dr SUV,35125,FALSE
Lexus,RX 330,2004,AUTOMATIC,Midsize,4dr SUV,35275,FALSE
Lexus,RX 330,2004,AUTOMATIC,Midsize,4dr SUV,36675,FALSE
Lexus,RX 330,2005,AUTOMATIC,Midsize,4dr SUV,36025,FALSE
Lexus,RX 330,2005,AUTOMATIC,Midsize,4dr SUV,37425,FALSE
Lexus,RX 330,2006,AUTOMATIC,Midsize,4dr SUV,36370,FALSE
Lexus,RX 330,2006,AUTOMATIC,Midsize,4dr SUV,37770,FALSE
Lexus,RX 350,2015,AUTOMATIC,Midsize,4dr SUV,40970,FALSE
Lexus,RX 350,2015,AUTOMATIC,Midsize,4dr SUV,50220,FALSE
Lexus,RX 350,2015,AUTOMATIC,Midsize,4dr SUV,48710,FALSE
Lexus,RX 350,2015,AUTOMATIC,Midsize,4dr SUV,42370,FALSE
Lexus,RX 350,2016,AUTOMATIC,Midsize,4dr SUV,49125,FALSE
Lexus,RX 350,2016,AUTOMATIC,Midsize,4dr SUV,41900,FALSE
Lexus,RX 350,2016,AUTOMATIC,Midsize,4dr SUV,43300,FALSE
Lexus,RX 350,2017,AUTOMATIC,Midsize,4dr SUV,50320,FALSE
Lexus,RX 350,2017,AUTOMATIC,Midsize,4dr SUV,48920,FALSE
Lexus,RX 350,2017,AUTOMATIC,Midsize,4dr SUV,43020,FALSE
Lexus,RX 350,2017,AUTOMATIC,Midsize,4dr SUV,44420,FALSE
Lexus,RX 400h,2006,AUTOMATIC,Midsize,4dr SUV,46060,FALSE
Lexus,RX 400h,2006,AUTOMATIC,Midsize,4dr SUV,44660,FALSE
Lexus,RX 400h,2007,AUTOMATIC,Midsize,4dr SUV,41180,FALSE
Lexus,RX 400h,2007,AUTOMATIC,Midsize,4dr SUV,42580,FALSE
Lexus,RX 400h,2008,AUTOMATIC,Midsize,4dr SUV,42080,FALSE
Lexus,RX 400h,2008,AUTOMATIC,Midsize,4dr SUV,43480,FALSE
Lexus,RX 450h,2015,AUTOMATIC,Midsize,4dr SUV,47620,FALSE
Lexus,RX 450h,2015,AUTOMATIC,Midsize,4dr SUV,49020,FALSE
Lexus,RX 450h,2016,AUTOMATIC,Midsize,4dr SUV,57045,FALSE
Lexus,RX 450h,2016,AUTOMATIC,Midsize,4dr SUV,53635,FALSE
Lexus,RX 450h,2016,AUTOMATIC,Midsize,4dr SUV,52235,FALSE
Lexus,RX 450h,2017,AUTOMATIC,Midsize,4dr SUV,53035,FALSE
Lexus,RX 450h,2017,AUTOMATIC,Midsize,4dr SUV,56495,FALSE
Mazda,RX-7,1993,MANUAL,Compact,Coupe,7523,FALSE
Mazda,RX-7,1994,MANUAL,Compact,Coupe,8147,FALSE
Mazda,RX-7,1995,MANUAL,Compact,Coupe,8839,FALSE
Mazda,RX-8,2009,MANUAL,Compact,Coupe,31930,FALSE
Mazda,RX-8,2009,AUTOMATIC,Compact,Coupe,26435,FALSE
Mazda,RX-8,2009,MANUAL,Compact,Coupe,27860,FALSE
Mazda,RX-8,2009,MANUAL,Compact,Coupe,31000,FALSE
Mazda,RX-8,2009,MANUAL,Compact,Coupe,26435,FALSE
Mazda,RX-8,2009,AUTOMATIC,Compact,Coupe,31700,FALSE
Mazda,RX-8,2009,AUTOMATIC,Compact,Coupe,28560,FALSE
Mazda,RX-8,2010,MANUAL,Compact,Coupe,32140,FALSE
Mazda,RX-8,2010,AUTOMATIC,Compact,Coupe,26645,FALSE
Mazda,RX-8,2010,AUTOMATIC,Compact,Coupe,32810,FALSE
Mazda,RX-8,2010,MANUAL,Compact,Coupe,26645,FALSE
Mazda,RX-8,2010,MANUAL,Compact,Coupe,32110,FALSE
Mazda,RX-8,2011,AUTOMATIC,Compact,Coupe,32960,FALSE
Mazda,RX-8,2011,MANUAL,Compact,Coupe,32260,FALSE
Mazda,RX-8,2011,MANUAL,Compact,Coupe,32290,FALSE
Mazda,RX-8,2011,MANUAL,Compact,Coupe,26795,FALSE
Mazda,RX-8,2011,AUTOMATIC,Compact,Coupe,26795,FALSE
Chevrolet,S-10 Blazer,1992,MANUAL,Compact,2dr SUV,2000,FALSE
Chevrolet,S-10 Blazer,1992,MANUAL,Compact,2dr SUV,2000,FALSE
Chevrolet,S-10 Blazer,1992,MANUAL,Compact,2dr SUV,2000,FALSE
Chevrolet,S-10 Blazer,1992,MANUAL,Midsize,4dr SUV,2000,FALSE
Chevrolet,S-10 Blazer,1992,MANUAL,Midsize,4dr SUV,2000,FALSE
Chevrolet,S-10 Blazer,1992,MANUAL,Midsize,4dr SUV,2000,FALSE
Chevrolet,S-10 Blazer,1992,MANUAL,Compact,2dr SUV,2000,FALSE
Chevrolet,S-10 Blazer,1993,MANUAL,Midsize,4dr SUV,2000,FALSE
Chevrolet,S-10 Blazer,1993,MANUAL,Midsize,4dr SUV,2000,FALSE
Chevrolet,S-10 Blazer,1993,MANUAL,Midsize,4dr SUV,2000,FALSE
Chevrolet,S-10 Blazer,1993,MANUAL,Compact,2dr SUV,2000,FALSE
Chevrolet,S-10 Blazer,1993,MANUAL,Compact,2dr SUV,2000,FALSE
Chevrolet,S-10 Blazer,1993,MANUAL,Compact,2dr SUV,2000,FALSE
Chevrolet,S-10 Blazer,1993,MANUAL,Compact,2dr SUV,2000,FALSE
Chevrolet,S-10 Blazer,1993,MANUAL,Compact,2dr SUV,2000,FALSE
Chevrolet,S-10 Blazer,1993,MANUAL,Midsize,4dr SUV,2000,FALSE
Chevrolet,S-10 Blazer,1993,MANUAL,Compact,2dr SUV,2000,FALSE
Chevrolet,S-10 Blazer,1993,MANUAL,Midsize,4dr SUV,2000,FALSE
Chevrolet,S-10 Blazer,1993,MANUAL,Midsize,4dr SUV,2000,FALSE
Chevrolet,S-10 Blazer,1994,MANUAL,Compact,2dr SUV,2000,FALSE
Chevrolet,S-10 Blazer,1994,MANUAL,Midsize,4dr SUV,2000,FALSE
Chevrolet,S-10 Blazer,1994,MANUAL,Midsize,4dr SUV,2000,FALSE
Chevrolet,S-10 Blazer,1994,MANUAL,Compact,2dr SUV,2000,FALSE
Chevrolet,S-10 Blazer,1994,MANUAL,Midsize,4dr SUV,2000,FALSE
Chevrolet,S-10 Blazer,1994,MANUAL,Compact,2dr SUV,2000,FALSE
Chevrolet,S-10 Blazer,1994,MANUAL,Midsize,4dr SUV,2000,FALSE
Chevrolet,S-10 Blazer,1994,MANUAL,Midsize,4dr SUV,2000,FALSE
Chevrolet,S-10 Blazer,1994,MANUAL,Compact,2dr SUV,2000,FALSE
Chevrolet,S-10 Blazer,1994,MANUAL,Midsize,4dr SUV,2000,FALSE
Chevrolet,S-10 Blazer,1994,MANUAL,Compact,2dr SUV,2000,FALSE
Chevrolet,S-10 Blazer,1994,MANUAL,Compact,2dr SUV,2000,FALSE
Chevrolet,S-10,2002,AUTOMATIC,Compact,Extended Cab Pickup,20984,FALSE
Chevrolet,S-10,2002,AUTOMATIC,Compact,Regular Cab Pickup,15406,FALSE
Chevrolet,S-10,2002,AUTOMATIC,Compact,Extended Cab Pickup,21474,FALSE
Chevrolet,S-10,2002,MANUAL,Compact,Extended Cab Pickup,19757,FALSE
Chevrolet,S-10,2002,AUTOMATIC,Compact,Extended Cab Pickup,23539,FALSE
Chevrolet,S-10,2002,MANUAL,Compact,Extended Cab Pickup,15943,FALSE
Chevrolet,S-10,2002,MANUAL,Compact,Extended Cab Pickup,17284,FALSE
Chevrolet,S-10,2002,AUTOMATIC,Compact,Regular Cab Pickup,18169,FALSE
Chevrolet,S-10,2002,AUTOMATIC,Compact,Regular Cab Pickup,19434,FALSE
Chevrolet,S-10,2002,MANUAL,Compact,Regular Cab Pickup,13961,FALSE
Chevrolet,S-10,2002,AUTOMATIC,Compact,Extended Cab Pickup,24063,FALSE
Chevrolet,S-10,2002,AUTOMATIC,Compact,Regular Cab Pickup,18519,FALSE
Chevrolet,S-10,2002,AUTOMATIC,Compact,Crew Cab Pickup,24462,FALSE
Chevrolet,S-10,2002,AUTOMATIC,Compact,Extended Cab Pickup,25990,FALSE
Chevrolet,S-10,2002,AUTOMATIC,Compact,Regular Cab Pickup,17169,FALSE
Chevrolet,S-10,2002,AUTOMATIC,Compact,Extended Cab Pickup,20209,FALSE
Chevrolet,S-10,2002,AUTOMATIC,Compact,Extended Cab Pickup,19209,FALSE
Chevrolet,S-10,2002,AUTOMATIC,Compact,Regular Cab Pickup,21499,FALSE
Chevrolet,S-10,2002,MANUAL,Compact,Regular Cab Pickup,14961,FALSE
Chevrolet,S-10,2002,AUTOMATIC,Compact,Regular Cab Pickup,18944,FALSE
Chevrolet,S-10,2003,MANUAL,Compact,Extended Cab Pickup,20780,FALSE
Chevrolet,S-10,2003,MANUAL,Compact,Extended Cab Pickup,20270,FALSE
Chevrolet,S-10,2003,MANUAL,Compact,Regular Cab Pickup,16905,FALSE
Chevrolet,S-10,2003,MANUAL,Compact,Regular Cab Pickup,18780,FALSE
Chevrolet,S-10,2003,AUTOMATIC,Compact,Crew Cab Pickup,24370,FALSE
Chevrolet,S-10,2003,AUTOMATIC,Compact,Regular Cab Pickup,17570,FALSE
Chevrolet,S-10,2003,MANUAL,Compact,Extended Cab Pickup,16570,FALSE
Chevrolet,S-10,2003,MANUAL,Compact,Extended Cab Pickup,23985,FALSE
Chevrolet,S-10,2003,AUTOMATIC,Compact,Regular Cab Pickup,16220,FALSE
Chevrolet,S-10,2003,MANUAL,Compact,Extended Cab Pickup,18905,FALSE
Chevrolet,S-10,2003,MANUAL,Compact,Regular Cab Pickup,16120,FALSE
Chevrolet,S-10,2003,MANUAL,Compact,Extended Cab Pickup,21820,FALSE
Chevrolet,S-10,2003,MANUAL,Compact,Regular Cab Pickup,14770,FALSE
Chevrolet,S-10,2003,MANUAL,Compact,Extended Cab Pickup,18120,FALSE
Chevrolet,S-10,2004,AUTOMATIC,Compact,Crew Cab Pickup,24660,FALSE
GMC,S-15 Jimmy,1990,MANUAL,Compact,2dr SUV,2000,FALSE
GMC,S-15 Jimmy,1990,MANUAL,Compact,2dr SUV,2000,FALSE
GMC,S-15 Jimmy,1990,MANUAL,Compact,2dr SUV,2000,FALSE
GMC,S-15 Jimmy,1990,MANUAL,Compact,2dr SUV,2000,FALSE
GMC,S-15 Jimmy,1990,MANUAL,Compact,2dr SUV,2000,FALSE
GMC,S-15 Jimmy,1990,MANUAL,Compact,2dr SUV,2000,FALSE
GMC,S-15 Jimmy,1991,MANUAL,Compact,2dr SUV,2000,FALSE
GMC,S-15 Jimmy,1991,MANUAL,Midsize,4dr SUV,2000,FALSE
GMC,S-15 Jimmy,1991,MANUAL,Midsize,4dr SUV,2000,FALSE
GMC,S-15 Jimmy,1991,MANUAL,Midsize,4dr SUV,2000,FALSE
GMC,S-15 Jimmy,1991,MANUAL,Compact,2dr SUV,2000,FALSE
GMC,S-15 Jimmy,1991,MANUAL,Compact,2dr SUV,2000,FALSE
GMC,S-15 Jimmy,1991,MANUAL,Compact,2dr SUV,2000,FALSE
GMC,S-15 Jimmy,1991,MANUAL,Midsize,4dr SUV,2000,FALSE
GMC,S-15 Jimmy,1991,MANUAL,Compact,2dr SUV,2000,FALSE
GMC,S-15 Jimmy,1991,MANUAL,Midsize,4dr SUV,2000,FALSE
GMC,S-15 Jimmy,1991,MANUAL,Compact,2dr SUV,2000,FALSE
GMC,S-15 Jimmy,1991,MANUAL,Midsize,4dr SUV,2000,FALSE
GMC,S-15,1990,MANUAL,Compact,Regular Cab Pickup,2000,FALSE
GMC,S-15,1990,MANUAL,Compact,Regular Cab Pickup,2000,FALSE
GMC,S-15,1990,MANUAL,Compact,Regular Cab Pickup,2000,FALSE
GMC,S-15,1990,MANUAL,Compact,Extended Cab Pickup,2000,FALSE
GMC,S-15,1990,MANUAL,Compact,Extended Cab Pickup,2000,FALSE
GMC,S-15,1990,MANUAL,Compact,Regular Cab Pickup,2000,FALSE
GMC,S-15,1990,MANUAL,Compact,Regular Cab Pickup,2000,FALSE
GMC,S-15,1990,MANUAL,Compact,Extended Cab Pickup,2000,FALSE
GMC,S-15,1990,MANUAL,Compact,Extended Cab Pickup,2000,FALSE
GMC,S-15,1990,MANUAL,Compact,Regular Cab Pickup,2000,FALSE
GMC,S-15,1990,MANUAL,Compact,Regular Cab Pickup,2000,FALSE
GMC,S-15,1990,MANUAL,Compact,Regular Cab Pickup,2000,FALSE
GMC,S-15,1990,MANUAL,Compact,Extended Cab Pickup,2000,FALSE
GMC,S-15,1990,MANUAL,Compact,Regular Cab Pickup,2000,FALSE
GMC,S-15,1990,MANUAL,Compact,Regular Cab Pickup,2000,FALSE
GMC,S-15,1990,MANUAL,Compact,Regular Cab Pickup,2000,FALSE
GMC,S-15,1990,MANUAL,Compact,Extended Cab Pickup,2000,FALSE
GMC,S-15,1990,MANUAL,Compact,Regular Cab Pickup,2000,FALSE
GMC,S-15,1990,MANUAL,Compact,Regular Cab Pickup,2000,FALSE
Mercedes-Benz,S-Class,2015,AUTOMATIC,Large,Sedan,94400,FALSE
Mercedes-Benz,S-Class,2015,AUTOMATIC,Large,Sedan,141450,FALSE
Mercedes-Benz,S-Class,2015,AUTOMATIC,Large,Sedan,97400,FALSE
Mercedes-Benz,S-Class,2015,AUTOMATIC,Large,Coupe,160900,FALSE
Mercedes-Benz,S-Class,2015,AUTOMATIC,Large,Sedan,222000,FALSE
Mercedes-Benz,S-Class,2015,AUTOMATIC,Large,Coupe,230900,FALSE
Mercedes-Benz,S-Class,2015,AUTOMATIC,Large,Sedan,166900,FALSE
Mercedes-Benz,S-Class,2015,AUTOMATIC,Large,Coupe,119900,FALSE
Mercedes-Benz,S-Class,2016,AUTOMATIC,Large,Coupe,234050,FALSE
Mercedes-Benz,S-Class,2016,AUTOMATIC,Large,Coupe,121550,FALSE
Mercedes-Benz,S-Class,2016,AUTOMATIC,Large,Sedan,143250,FALSE
Mercedes-Benz,S-Class,2016,AUTOMATIC,Large,Sedan,95650,FALSE
Mercedes-Benz,S-Class,2016,AUTOMATIC,Large,Sedan,169050,FALSE
Mercedes-Benz,S-Class,2016,AUTOMATIC,Large,Sedan,98650,FALSE
Mercedes-Benz,S-Class,2016,AUTOMATIC,Large,Coupe,163150,FALSE
Mercedes-Benz,S-Class,2016,AUTOMATIC,Large,Sedan,224650,FALSE
Mercedes-Benz,S-Class,2017,AUTOMATIC,Large,Sedan,144700,FALSE
Mercedes-Benz,S-Class,2017,AUTOMATIC,Large,Sedan,99600,FALSE
Mercedes-Benz,S-Class,2017,AUTOMATIC,Large,Convertible,131400,FALSE
Mercedes-Benz,S-Class,2017,AUTOMATIC,Large,Sedan,170750,FALSE
Mercedes-Benz,S-Class,2017,AUTOMATIC,Large,Convertible,176400,FALSE
Mercedes-Benz,S-Class,2017,AUTOMATIC,Large,Sedan,226900,FALSE
Mercedes-Benz,S-Class,2017,AUTOMATIC,Large,Convertible,247900,FALSE
Mercedes-Benz,S-Class,2017,AUTOMATIC,Large,Sedan,96600,FALSE
Honda,S2000,2007,MANUAL,Compact,Convertible,34250,FALSE
Honda,S2000,2008,MANUAL,Compact,Convertible,37300,FALSE
Honda,S2000,2008,MANUAL,Compact,Convertible,36300,FALSE
Honda,S2000,2008,MANUAL,Compact,Convertible,34300,FALSE
Honda,S2000,2009,MANUAL,Compact,Convertible,36995,FALSE
Honda,S2000,2009,MANUAL,Compact,Convertible,34995,FALSE
Honda,S2000,2009,MANUAL,Compact,Convertible,37995,FALSE
Audi,S3,2015,AUTOMATED_MANUAL,Compact,Sedan,41100,FALSE
Audi,S3,2015,AUTOMATED_MANUAL,Compact,Sedan,47000,FALSE
Audi,S3,2016,AUTOMATED_MANUAL,Compact,Sedan,42500,FALSE
Audi,S3,2016,AUTOMATED_MANUAL,Compact,Sedan,48650,FALSE
Audi,S3,2017,AUTOMATED_MANUAL,Compact,Sedan,48400,FALSE
Audi,S3,2017,AUTOMATED_MANUAL,Compact,Sedan,42900,FALSE
Volvo,S40,2009,AUTOMATIC,Compact,Sedan,33800,FALSE
Volvo,S40,2009,AUTOMATIC,Compact,Sedan,32350,FALSE
Volvo,S40,2009,AUTOMATIC,Compact,Sedan,28550,FALSE
Volvo,S40,2010,MANUAL,Compact,Sedan,31350,FALSE
Volvo,S40,2010,MANUAL,Compact,Sedan,26200,FALSE
Volvo,S40,2010,AUTOMATIC,Compact,Sedan,31150,FALSE
Volvo,S40,2011,AUTOMATIC,Compact,Sedan,27750,FALSE
Volvo,S40,2011,AUTOMATIC,Compact,Sedan,31150,FALSE
Audi,S4,2014,AUTOMATED_MANUAL,Midsize,Sedan,49500,FALSE
Audi,S4,2014,MANUAL,Midsize,Sedan,54000,FALSE
Audi,S4,2014,MANUAL,Midsize,Sedan,48100,FALSE
Audi,S4,2014,AUTOMATED_MANUAL,Midsize,Sedan,55400,FALSE
Audi,S4,2015,MANUAL,Midsize,Sedan,48400,FALSE
Audi,S4,2015,MANUAL,Midsize,Sedan,54300,FALSE
Audi,S4,2015,AUTOMATED_MANUAL,Midsize,Sedan,55700,FALSE
Audi,S4,2015,AUTOMATED_MANUAL,Midsize,Sedan,49800,FALSE
Audi,S4,2016,AUTOMATED_MANUAL,Midsize,Sedan,56100,FALSE
Audi,S4,2016,MANUAL,Midsize,Sedan,55100,FALSE
Audi,S4,2016,AUTOMATED_MANUAL,Midsize,Sedan,50200,FALSE
Audi,S4,2016,MANUAL,Midsize,Sedan,49200,FALSE
Audi,S5,2016,AUTOMATED_MANUAL,Midsize,Convertible,67350,FALSE
Audi,S5,2016,MANUAL,Midsize,Coupe,59350,FALSE
Audi,S5,2016,AUTOMATED_MANUAL,Midsize,Convertible,61100,FALSE
Audi,S5,2016,AUTOMATED_MANUAL,Midsize,Coupe,54100,FALSE
Audi,S5,2016,AUTOMATED_MANUAL,Midsize,Coupe,60350,FALSE
Audi,S5,2016,MANUAL,Midsize,Coupe,53100,FALSE
Audi,S5,2017,MANUAL,Midsize,Coupe,53100,FALSE
Audi,S5,2017,AUTOMATED_MANUAL,Midsize,Convertible,61100,FALSE
Audi,S5,2017,AUTOMATED_MANUAL,Midsize,Coupe,54100,FALSE
Volvo,S60 Cross Country,2017,AUTOMATIC,Midsize,Sedan,44200,FALSE
Volvo,S60,2015,AUTOMATIC,Midsize,Sedan,35450,FALSE
Volvo,S60,2015,AUTOMATIC,Midsize,Sedan,39250,FALSE
Volvo,S60,2015,AUTOMATIC,Midsize,Sedan,34800,FALSE
Volvo,S60,2015,AUTOMATIC,Midsize,Sedan,43800,FALSE
Volvo,S60,2015,AUTOMATIC,Midsize,Sedan,42700,FALSE
Volvo,S60,2015,AUTOMATIC,Midsize,Sedan,33950,FALSE
Volvo,S60,2015,AUTOMATIC,Midsize,Sedan,33300,FALSE
Volvo,S60,2015,AUTOMATIC,Midsize,Sedan,38150,FALSE
Volvo,S60,2016,AUTOMATIC,Midsize,Sedan,38900,FALSE
Volvo,S60,2016,AUTOMATIC,Midsize,Sedan,39450,FALSE
Volvo,S60,2016,AUTOMATIC,Midsize,Sedan,59700,FALSE
Volvo,S60,2016,AUTOMATIC,Midsize,Sedan,44400,FALSE
Volvo,S60,2016,AUTOMATIC,Midsize,Sedan,35650,FALSE
Volvo,S60,2016,AUTOMATIC,Midsize,Sedan,40400,FALSE
Volvo,S60,2016,AUTOMATIC,Midsize,Sedan,47900,FALSE
Volvo,S60,2016,AUTOMATIC,Midsize,Sedan,34150,FALSE
Volvo,S60,2016,AUTOMATIC,Midsize,Sedan,38300,FALSE
Volvo,S60,2016,AUTOMATIC,Midsize,Sedan,36800,FALSE
Volvo,S60,2016,AUTOMATIC,Midsize,Sedan,43700,FALSE
Volvo,S60,2016,AUTOMATIC,Midsize,Sedan,43300,FALSE
Volvo,S60,2016,AUTOMATIC,Midsize,Sedan,43400,FALSE
Volvo,S60,2016,AUTOMATIC,Midsize,Sedan,41900,FALSE
